etid,company,country,year,date,fine_eur,sector,articles,tier,violation_type,authority,turnover_eur,turnover_year,turnover_basis,turnover_source,turnover_origin,is_financial,confidence,index,url,source_url,row_source,articles_raw,eprivacy
ETid-3213,Permanent TSB plc,Ireland,2026,2026-04-30,277500,"Finance, Insurance and Consulting",Art. 5|Art. 32|Art. 33,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Ireland,,,,,,,,,https://www.enforcementtracker.com/ETid-3213,https://www.dataprotection.ie/sites/default/files/uploads/2026-07/20260430_PTSB_Final_Decision_redacted_IN-22-7-3.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 (1) GDPR, Art. 33 (1) GDPR",
ETid-1519,Slane Credit Union Ltd.,Ireland,2022,2022-01-26,5000,"Finance, Insurance and Consulting",Art. 5|Art. 24|Art. 28|Art. 30|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Ireland,,,,,,,,,https://www.enforcementtracker.com/ETid-1519,https://www.dataprotection.ie/sites/default/files/uploads/2022-03/Final%20Decision%20in%20Inquiry%20IN-19-7-5_Slane%20Credit%20Union.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 24 GDPR, Art. 28 (1), (3) GDPR, Art. 30 (1) GDPR, Art. 32 (1) GDPR",
ETid-2779,Sligo County Council,Ireland,2024,2024-11-13,29500,Public Sector and Education,Art. 5|Art. 13|Art. 24|Art. 25|Art. 30|Art. 32,4%,Non-compliance with general data processing principles,Data Protection Authority of Ireland,,,,,,,,,https://www.enforcementtracker.com/ETid-2779,https://www.dataprotection.ie/sites/default/files/uploads/2024-12/05.12.2024%20_%2007-SIU-2018_Final%20Decision_Sligo%20CoCo_Redacted.2.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a), c), e), f) GDPR, Art. 13 (1), (3) GDPR, Art. 24 (1) GDPR, Art. 25 GDPR, Art. 30 GDPR, Art. 32 (1) GDPR",
ETid-2032,TikTok Limited,Ireland,2023,2023-09-01,345000000,"Media, Telecoms and Broadcasting",Art. 5|Art. 12|Art. 13|Art. 24|Art. 25,4%,Non-compliance with general data processing principles,Data Protection Authority of Ireland,21390000000.0,,legacy,,carried-by-etid,,legacy,0.016129032258064516,https://www.enforcementtracker.com/ETid-2032,https://edpb.europa.eu/system/files/2023-09/final_decision_tiktok_in-21-9-1_-_redacted_8_september_2023.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c), 5 (1) f) GDPR, Art. 12 (1) GDPR, Art. 13 (1) e) GDPR, Art. 24 (1) GDPR, Art. 25 (1), (2) GDPR",
ETid-2584,TikTok Technology Limited,Ireland,2025,2025-05-02,530000000,"Media, Telecoms and Broadcasting",Art. 13|Art. 46,4%,Insufficient legal basis for data processing,Data Protection Authority of Ireland,21390000000.0,,legacy,,carried-by-etid,,legacy,0.024777933613838243,https://www.enforcementtracker.com/ETid-2584,https://www.dataprotection.ie/en/news-media/latest-news/irish-data-protection-commission-fines-tiktok-eu530-million-and-orders-corrective-measures-following,powerbi-export-2026-09-20,"Art. 13 (1) f) GDPR, Art. 46 (1) GDPR",
ETid-278,Tusla Child and Family Agency,Ireland,2020,2020-05-17,75000,Public Sector and Education,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Data Protection Authority of Ireland,995000000.0,,legacy,,carried-by-etid,,legacy,7.537688442211056e-05,https://www.enforcementtracker.com/ETid-278,https://www.irishtimes.com/news/crime-and-law/tusla-becomes-first-organisation-fined-for-gdpr-rule-breach-1.4255692?mode=amp,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-320,Tusla Child and Family Agency,Ireland,2020,2020-06-30,40000,Public Sector and Education,Art. 33,2%,Insufficient fulfilment of data breach notification obligations,Data Protection Authority of Ireland,995000000.0,,legacy,,carried-by-etid,,legacy,4.020100502512563e-05,https://www.enforcementtracker.com/ETid-320,https://www.irishlegal.com/article/tusla-fined-40-000-in-second-gdpr-breach,powerbi-export-2026-09-20,Art. 33 GDPR,
ETid-570,Tusla Child and Family Agency,Ireland,2020,2020-08-12,85000,Public Sector and Education,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Ireland,995000000.0,,legacy,,carried-by-etid,,legacy,8.542713567839196e-05,https://www.enforcementtracker.com/ETid-570,https://www.dataprotection.ie/sites/default/files/uploads/2021-02/12.08.2020_Decision_Tusla_IN-18-11-04.pdf,powerbi-export-2026-09-20,Art. 32 (1) GDPR,
ETid-485,Twitter International Company,Ireland,2020,2020-12-15,450000,"Media, Telecoms and Broadcasting",Art. 33,2%,Insufficient fulfilment of data breach notification obligations,Data Protection Authority of Ireland,3090939100,2019,group,pilot,carried-by-etid,,high,0.00014558682181735642,https://www.enforcementtracker.com/ETid-485,https://edpb.europa.eu/sites/edpb/files/decisions/final_decision_-_in-19-1-1_9.12.2020.pdf,powerbi-export-2026-09-20,"Art. 33 (1), (5) GDPR",
ETid-552,University College Dublin,Ireland,2020,2020-12-17,70000,Public Sector and Education,Art. 5|Art. 32|Art. 33,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Ireland,,,,,,,,,https://www.enforcementtracker.com/ETid-552,https://www.dataprotection.ie/sites/default/files/uploads/2021-02/Inquiry%20University%20College%20Dublin_0.pdf,powerbi-export-2026-09-20,"Art. 5 (1) e), f) GDPR, Art. 32 (1) GDPR, Art. 33 (1) GDPR",
ETid-3067,University of Limerick,Ireland,2025,2025-12-10,98000,Public Sector and Education,Art. 5|Art. 30|Art. 32|Art. 33|Art. 34,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Ireland,,,,,,,,,https://www.enforcementtracker.com/ETid-3067,https://www.dataprotection.ie/sites/default/files/uploads/2026-02/20251210_UL_FD_IN-19-7-1.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 30 (1) GDPR, Art. 32 (1) GDPR, Art. 33 (1) GDPR, Art. 34 (1) GDPR",
ETid-1564,VIEC Limited,Ireland,2022,2022-12-22,100000,Industry and Commerce,Art. 5|Art. 32,4%,Non-compliance with general data processing principles,Data Protection Authority of Ireland,,,,,,,,,https://www.enforcementtracker.com/ETid-1564,https://www.dataprotection.ie/sites/default/files/uploads/2023-01/Final%20Decision%20VIEC%20IN-21-2-5%20121222_Redacted.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 (1) GDPR",
ETid-825,Vodafone Ireland Limited,Ireland,2021,2021-09-07,1400,"Media, Telecoms and Broadcasting",Art. 21,4%,Insufficient fulfilment of data subjects rights,Data Protection Authority of Ireland,1051000000,2023,standalone,greek press,carried-by-etid,0,medium,1.3320647002854425e-06,https://www.enforcementtracker.com/ETid-825,https://dataprotection.ie/en/news-media/data-protection-commission-welcomes-outcome-prosecution-proceedings-taken-against-three-ireland,powerbi-export-2026-09-20,Art. 21 GDPR,
ETid-1578,WhatsApp Ireland Ltd.,Ireland,2023,2023-01-19,5500000,"Media, Telecoms and Broadcasting",Art. 6|Art. 12|Art. 13,4%,Insufficient legal basis for data processing,Data Protection Authority of Ireland,45000000000,2020,group,Meta Platforms group revenue; the DPC used group turnover,carried-by-etid,,medium,0.00012222222222222221,https://www.enforcementtracker.com/ETid-1578,https://dataprotection.ie/en/news-media/data-protection-commission-announces-conclusion-inquiry-whatsapp,powerbi-export-2026-09-20,"Art. 6 (1) GDPR, Art. 12 GDPR, Art. 13 (1) c) GDPR",
ETid-820,WhatsApp Ireland Ltd.,Ireland,2021,2021-09-02,225000000,"Media, Telecoms and Broadcasting",Art. 5|Art. 12|Art. 13|Art. 14,4%,Insufficient fulfilment of information obligations,Data Protection Authority of Ireland,45000000000,2020,group,Meta Platforms group revenue; the DPC used group turnover,carried-by-etid,,medium,0.005,https://www.enforcementtracker.com/ETid-820,https://edpb.europa.eu/system/files/2021-09/dpc_final_decision_redacted_for_issue_to_edpb_01-09-21_en.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR",
ETid-1313,Hannoversche Volksbank,Germany,2022,2022-07-28,900000,"Finance, Insurance and Consulting",Art. 6,4%,Insufficient legal basis for data processing,Data Protection Authority of Niedersachsen,,,,,,,,,https://www.enforcementtracker.com/ETid-1313,https://lfd.niedersachsen.de/startseite/infothek/presseinformationen/900-000-euro-bussgeld-gegen-kreditinstitut-wegen-profilbildung-zu-werbezwecken-213925.html,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
ETid-519,notebooksbilliger.de,Germany,2021,2021-01-08,900000,Employment,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Data Protection Authority of Niedersachsen,1050599999.9999999,,legacy,,carried-by-etid,,legacy,0.0008566533409480298,https://www.enforcementtracker.com/ETid-519,https://lfd.niedersachsen.de/startseite/infothek/presseinformationen/lfd-niedersachsen-verhangt-bussgeld-uber-10-4-millionen-euro-gegen-notebooksbilliger-de-196019.html,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-1305,Volkswagen,Germany,2022,2022-07-26,1100000,Industry and Commerce,Art. 13|Art. 28|Art. 30|Art. 35,4%,Insufficient fulfilment of information obligations,Data Protection Authority of Niedersachsen,,,,,,,,,https://www.enforcementtracker.com/ETid-1305,https://lfd.niedersachsen.de/startseite/infothek/presseinformationen/1-1-millionen-euro-bussgeld-gegen-volkswagen-213835.html,powerbi-export-2026-09-20,"Art. 13 GDPR, Art. 28 GDPR, Art. 30 GDPR, Art. 35 GDPR",
ETid-238,Private person (YouTube-Channel),Germany,2019,2019-08-05,200,Individuals and Private Associations,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Data Protection Authority of Nordrhein-Westfalen,,,,,,,,,https://www.enforcementtracker.com/ETid-238,https://www.youtube.com/watch?v=wFBrgJIkDwI,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-122,Hospital,Germany,2019,2019-12-03,105000,Health Care,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Rheinland-Pfalz,,,,,,,,,https://www.enforcementtracker.com/ETid-122,https://www.datenschutz.rlp.de/de/aktuelles/detail/news/detail/News/geldbusse-gegen-krankenhaus-aufgrund-von-datenschutz-defiziten-beim-patientenmanagement/,powerbi-export-2026-09-20,Art. 32 GDPR,
ETid-1091,Private individual,Germany,2020,2020-10-24,200,Individuals and Private Associations,Art. 5|Art. 32,4%,Non-compliance with general data processing principles,Data Protection Authority of Sachsen-Anhalt,,,,,,,,,https://www.enforcementtracker.com/ETid-1091,https://twitter.com/einrobert1/status/1320069240494432260?s=21,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 32 GDPR",
ETid-575,Private individual,Germany,2021,2021-03-03,0,Individuals and Private Associations,Art. 5|Art. 32,4%,Non-compliance with general data processing principles,Data Protection Authority of Sachsen-Anhalt,,,,,,,,,https://www.enforcementtracker.com/ETid-575,https://twitter.com/EinRobert1/status/1367163781508440066,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 32 GDPR",
ETid-28,Private Person,Germany,2019,2019-02-05,2500,Individuals and Private Associations,Art. 6|Art. 5,4%,Insufficient legal basis for data processing,Data Protection Authority of Sachsen-Anhalt,,,,,,,,,https://www.enforcementtracker.com/ETid-28,"https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2020/01/35.-T%C3%A4tigkeitsbericht-f%C3%BCr-den-Datenschutz-Web.pdf#page=44&zoom=100,0,0",powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 5 GDPR",
ETid-2377,Avanza Bank AB,Sweden,2024,2024-06-24,1300000,"Finance, Insurance and Consulting",Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-2377,https://www.imy.se/globalassets/dokument/beslut/2024/beslut-tillsyn-avanza.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 (1) GDPR",
ETid-1928,Bonnier News AB,Sweden,2023,2023-06-26,1100000,"Media, Telecoms and Broadcasting",Art. 6,4%,Insufficient legal basis for data processing,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-1928,https://www.imy.se/nyheter/fel-anvanda-kunders-personuppgifter-for-profilering-utan-samtycke/,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
ETid-1938,CDON AB,Sweden,2023,2023-06-30,25000,Industry and Commerce,Art. 44,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-1938,https://www.imy.se/nyheter/fyra-bolag-maste-sluta-anvanda-google-analytics/,powerbi-export-2026-09-20,Art. 44 GDPR,
ETid-2070,H&M Hennes & Mauritz GBC AB,Sweden,2023,2023-10-17,30000,Industry and Commerce,Art. 12|Art. 21,4%,Insufficient fulfilment of data subjects rights,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-2070,https://www.imy.se/globalassets/dokument/beslut/2023/beslut-tillsyn-hm-klagomal.pdf,powerbi-export-2026-09-20,"Art. 12 (3) GDPR, Art. 21 (3) GDPR",
ETid-2103,Indcap AB,Sweden,2023,2023-11-07,43000,"Finance, Insurance and Consulting",Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-2103,https://www.imy.se/nyheter/sanktionsavgift-mot-bolag-som-skickat-kunduppgifter-fel/,powerbi-export-2026-09-20,Art. 32 (1) GDPR,
ETid-1112,Klarna Bank AB,Sweden,2022,2022-03-28,720000,"Finance, Insurance and Consulting",Art. 5|Art. 12|Art. 13|Art. 14,4%,Insufficient fulfilment of information obligations,Data Protection Authority of Sweden,1374889000,2021,group,pilot,carried-by-etid,,high,0.0005236786387846583,https://www.enforcementtracker.com/ETid-1112,https://www.imy.se/nyheter/sanktionsavgift-mot-klarna-efter-granskning/,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 5 (2) GDPR, Art. 12 (1) GDPR, Art. 13 (2) f) GDPR, Art. 14 (2) g) GDPR",
ETid-2137,Östersund Municipality's Department for Children and Education,Sweden,2023,2023-11-28,26500,Public Sector and Education,Art. 35,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-2137,https://www.datatilsynet.no/aktuelt/aktuelle-nyheter-2023/varsel-om-gebyr-og-palegg-til-nav//,powerbi-export-2026-09-20,Art. 35 (1) GDPR,
ETid-67,School in Skellefteå,Sweden,2019,2019-08-20,18630,Public Sector and Education,Art. 5|Art. 9|Art. 35|Art. 36,4%,Insufficient legal basis for data processing,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-67,https://www.datainspektionen.se/globalassets/dokument/beslut/facial-recognition-used-to-monitor-the-attendance-of-students.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 9 GDPR, Art. 35 GDPR, Art. 36 GDPR",
ETid-1787,Skåne region,Sweden,2023,2023-04-26,17600,Public Sector and Education,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-1787,https://www.imy.se/globalassets/dokument/beslut/2023/beslut-tillsyn-region-skane.pdf,powerbi-export-2026-09-20,Art. 32 (1) GDPR,
ETid-1876,Spotify,Sweden,2023,2023-06-12,4900000,"Media, Telecoms and Broadcasting",Art. 12|Art. 15,4%,Insufficient fulfilment of data subjects rights,Data Protection Authority of Sweden,10000000000.0,,legacy,,carried-by-etid,,legacy,0.00049,https://www.enforcementtracker.com/ETid-1876,https://www.imy.se/nyheter/sanktionsavgift-mot-spotify/,powerbi-export-2026-09-20,"Art. 12 (1) GDPR, Art. 15 (1), (2) GDPR",
ETid-1937,Tele2 Sverige Aktiebolag,Sweden,2023,2023-06-30,1000000,"Media, Telecoms and Broadcasting",Art. 44,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-1937,https://www.imy.se/nyheter/fyra-bolag-maste-sluta-anvanda-google-analytics/,powerbi-export-2026-09-20,Art. 44 GDPR,
ETid-2021,Trygg-Hansa,Sweden,2023,2023-08-28,3000000,"Finance, Insurance and Consulting",Art. 5|Art. 32,4%,Non-compliance with general data processing principles,Data Protection Authority of Sweden,,,,,,,,,https://www.enforcementtracker.com/ETid-2021,https://www.imy.se/nyheter/sanktionsavgift-pa-35-miljoner-mot-trygg-hansa/,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 (1) GDPR",
ETid-2680,AB Storstockholms Lokaltrafik,Sweden,2025,2025-06-18,6800,Transportation and Energy,Art. 6|Art. 9,4%,Insufficient legal basis for data processing,Data Protection Authority of Sweden (Integritetsskyddsmyndigheten),,,,,,,,,https://www.enforcementtracker.com/ETid-2680,https://www.imy.se/globalassets/dokument/beslut/2025/beslut-efter-tillsyn-sl.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 9 GDPR",
ETid-466,Aleris Sjukvård AB,Sweden,2020,2020-12-03,1463000,Health Care,Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden (Integritetsskyddsmyndigheten),,,,,,,,,https://www.enforcementtracker.com/ETid-466,https://www.datainspektionen.se/globalassets/dokument/beslut/beslut-tillsyn-aleris-sjukvard-di-2019-3844.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR,
Art. 5 (2) GDPR,
Art. 32 (1) GDPR, 
Art. 32 (2) GDPR",
ETid-467,Aleris Sjukvård AB,Sweden,2020,2020-12-03,1168000,Health Care,Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden (Integritetsskyddsmyndigheten),,,,,,,,,https://www.enforcementtracker.com/ETid-467,https://www.datainspektionen.se/globalassets/dokument/beslut/beslut-tillsyn-aleris-narsjukvard-di-2019-3842.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR,
Art. 5 (2) GDPR,
Art. 32 (1) GDPR, 
Art. 32 (2) GDPR",
ETid-2450,Apohem AB,Sweden,2024,2024-08-29,698000,Health Care,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden (Integritetsskyddsmyndigheten),,,,,,,,,https://www.enforcementtracker.com/ETid-2450,https://www.imy.se/globalassets/dokument/beslut/2024/beslut-tillsyn-apohem.pdf,powerbi-export-2026-09-20,Art. 32 (1) GDPR,
ETid-2449,Apoteket AB.,Sweden,2024,2024-08-29,3200000,Health Care,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Data Protection Authority of Sweden (Integritetsskyddsmyndigheten),,,,,,,,,https://www.enforcementtracker.com/ETid-2449,https://www.imy.se/globalassets/dokument/beslut/2024/beslut-tillsyn-apoteket-ab.pdf,powerbi-export-2026-09-20,Art. 32 (1) GDPR,
